rfMRI connectivity (ICA25 edge 89), Cluster_11, 0.027780
rfMRI connectivity (ICA25 edge 95), Cluster_11, 0.021725
rfMRI connectivity (ICA25 edge 101), Cluster_11, 0.073156
rfMRI connectivity (ICA25 edge 102), Cluster_11, 0.059432
rfMRI connectivity (ICA25 edge 103), Cluster_11, 0.079780
rfMRI connectivity (ICA25 edge 104), Cluster_11, 0.024872
rfMRI connectivity (ICA25 edge 109), Cluster_11, 0.024321
rfMRI connectivity (ICA25 edge 146), Cluster_11, 0.061003
rfMRI connectivity (ICA25 edge 148), Cluster_11, 0.070167
rfMRI connectivity (ICA25 edge 154), Cluster_11, 0.022768
rfMRI connectivity (ICA25 edge 163), Cluster_11, 0.030830
rfMRI connectivity (ICA25 edge 181), Cluster_11, 0.034850
rfMRI connectivity (ICA25 edge 182), Cluster_11, 0.032876
rfMRI connectivity (ICA25 edge 183), Cluster_11, 0.035738
rfMRI connectivity (ICA25 edge 184), Cluster_11, 0.030098
rfMRI connectivity (ICA100 edge 1), Cluster_11, 0.025808
rfMRI connectivity (ICA100 edge 9), Cluster_11, 0.014289
rfMRI connectivity (ICA100 edge 12), Cluster_11, 0.019471
rfMRI connectivity (ICA100 edge 36), Cluster_11, 0.028232
rfMRI connectivity (ICA100 edge 97), Cluster_11, 0.024938
rfMRI connectivity (ICA100 edge 100), Cluster_11, 0.029574
rfMRI connectivity (ICA100 edge 110), Cluster_11, 0.015067
rfMRI connectivity (ICA100 edge 121), Cluster_11, 0.017165
rfMRI connectivity (ICA100 edge 129), Cluster_11, 0.025237
rfMRI connectivity (ICA100 edge 159), Cluster_11, 0.022322
rfMRI connectivity (ICA100 edge 162), Cluster_11, 0.047389
rfMRI connectivity (ICA100 edge 179), Cluster_11, 0.025031
rfMRI connectivity (ICA100 edge 187), Cluster_11, 0.016381
rfMRI connectivity (ICA100 edge 190), Cluster_11, 0.018348
rfMRI connectivity (ICA100 edge 232), Cluster_11, 0.029695
rfMRI connectivity (ICA100 edge 237), Cluster_11, 0.042374
rfMRI connectivity (ICA100 edge 240), Cluster_11, 0.037950
rfMRI connectivity (ICA100 edge 251), Cluster_11, 0.038432
rfMRI connectivity (ICA100 edge 344), Cluster_11, 0.017299
rfMRI connectivity (ICA100 edge 392), Cluster_11, 0.017129
rfMRI connectivity (ICA100 edge 398), Cluster_11, 0.017282
rfMRI connectivity (ICA100 edge 408), Cluster_11, 0.038561
rfMRI connectivity (ICA100 edge 414), Cluster_11, 0.030665
rfMRI connectivity (ICA100 edge 425), Cluster_11, 0.031090
rfMRI connectivity (ICA100 edge 429), Cluster_11, 0.053146
rfMRI connectivity (ICA100 edge 434), Cluster_11, 0.017086
rfMRI connectivity (ICA100 edge 473), Cluster_11, 0.034316
rfMRI connectivity (ICA100 edge 480), Cluster_11, 0.026474
rfMRI connectivity (ICA100 edge 481), Cluster_11, 0.015387
rfMRI connectivity (ICA100 edge 484), Cluster_11, 0.030936
rfMRI connectivity (ICA100 edge 488), Cluster_11, 0.053650
rfMRI connectivity (ICA100 edge 489), Cluster_11, 0.020541
rfMRI connectivity (ICA100 edge 493), Cluster_11, 0.020530
rfMRI connectivity (ICA100 edge 494), Cluster_11, 0.023839
rfMRI connectivity (ICA100 edge 536), Cluster_11, 0.017957
rfMRI connectivity (ICA100 edge 563), Cluster_11, 0.025114
rfMRI connectivity (ICA100 edge 584), Cluster_11, 0.023928
rfMRI connectivity (ICA100 edge 596), Cluster_11, 0.016486
rfMRI connectivity (ICA100 edge 603), Cluster_11, 0.013681
rfMRI connectivity (ICA100 edge 604), Cluster_11, 0.023834
rfMRI connectivity (ICA100 edge 627), Cluster_11, 0.019058
rfMRI connectivity (ICA100 edge 631), Cluster_11, 0.018380
rfMRI connectivity (ICA100 edge 675), Cluster_11, 0.031860
rfMRI connectivity (ICA100 edge 686), Cluster_11, 0.021796
rfMRI connectivity (ICA100 edge 696), Cluster_11, 0.029055
rfMRI connectivity (ICA100 edge 698), Cluster_11, 0.040568
rfMRI connectivity (ICA100 edge 701), Cluster_11, 0.023279
rfMRI connectivity (ICA100 edge 749), Cluster_11, 0.013880
rfMRI connectivity (ICA100 edge 773), Cluster_11, 0.017083
rfMRI connectivity (ICA100 edge 782), Cluster_11, 0.027882
rfMRI connectivity (ICA100 edge 788), Cluster_11, 0.047678
rfMRI connectivity (ICA100 edge 799), Cluster_11, 0.024193
rfMRI connectivity (ICA100 edge 803), Cluster_11, 0.034732
rfMRI connectivity (ICA100 edge 1095), Cluster_11, 0.015078
rfMRI connectivity (ICA100 edge 1142), Cluster_11, 0.015535
rfMRI connectivity (ICA100 edge 1147), Cluster_11, 0.015398
rfMRI connectivity (ICA100 edge 1188), Cluster_11, 0.013882
rfMRI connectivity (ICA100 edge 1202), Cluster_11, 0.013558
rfMRI connectivity (ICA100 edge 1250), Cluster_11, 0.013285
rfMRI connectivity (ICA100 edge 1269), Cluster_11, 0.013395
IDP_dMRI_ProbtrackX_MD_fma, Cluster_12, 0.115629
IDP_dMRI_ProbtrackX_L1_fma, Cluster_12, 0.086761
IDP_dMRI_ProbtrackX_L2_fma, Cluster_12, 0.104978
IDP_dMRI_ProbtrackX_L3_fma, Cluster_12, 0.108322
IDP_dMRI_ProbtrackX_ISOVF_fma, Cluster_12, 0.098766
rfMRI connectivity (ICA25 edge 23), Cluster_12, 0.034229
rfMRI connectivity (ICA25 edge 165), Cluster_12, 0.033861
rfMRI connectivity (ICA25 edge 188), Cluster_12, 0.032671
rfMRI connectivity (ICA25 edge 207), Cluster_12, 0.031416
rfMRI connectivity (ICA100 edge 22), Cluster_12, 0.036797
rfMRI connectivity (ICA100 edge 25), Cluster_12, 0.033634
rfMRI connectivity (ICA100 edge 82), Cluster_12, 0.034160
rfMRI connectivity (ICA100 edge 174), Cluster_12, 0.027247
rfMRI connectivity (ICA100 edge 182), Cluster_12, 0.027280
rfMRI connectivity (ICA100 edge 229), Cluster_12, 0.031067
rfMRI connectivity (ICA100 edge 409), Cluster_12, 0.028202
rfMRI connectivity (ICA100 edge 422), Cluster_12, 0.031960
rfMRI connectivity (ICA100 edge 443), Cluster_12, 0.027625
rfMRI connectivity (ICA100 edge 449), Cluster_12, 0.027253
rfMRI connectivity (ICA100 edge 468), Cluster_12, 0.027966
rfMRI connectivity (ICA100 edge 518), Cluster_12, 0.030494
rfMRI connectivity (ICA100 edge 538), Cluster_12, 0.029002
rfMRI connectivity (ICA100 edge 617), Cluster_12, 0.027705
rfMRI connectivity (ICA100 edge 664), Cluster_12, 0.028212
rfMRI connectivity (ICA100 edge 677), Cluster_12, 0.027420
rfMRI connectivity (ICA100 edge 740), Cluster_12, 0.027691
rfMRI connectivity (ICA100 edge 767), Cluster_12, 0.027987
rfMRI connectivity (ICA100 edge 775), Cluster_12, 0.030438
rfMRI connectivity (ICA100 edge 858), Cluster_12, 0.027240
rfMRI connectivity (ICA100 edge 860), Cluster_12, 0.027205
rfMRI connectivity (ICA100 edge 951), Cluster_12, 0.034299
rfMRI connectivity (ICA100 edge 957), Cluster_12, 0.035867
rfMRI connectivity (ICA100 edge 958), Cluster_12, 0.030912
rfMRI connectivity (ICA100 edge 1148), Cluster_12, 0.027532
rfMRI connectivity (ICA100 edge 1160), Cluster_12, 0.027985
rfMRI connectivity (ICA100 edge 1235), Cluster_12, 0.027096
rfMRI connectivity (ICA100 edge 1265), Cluster_12, 0.026892
rfMRI connectivity (ICA100 edge 1484), Cluster_12, 0.027211
IDP_tfMRI_median_BOLD_faces-shapes, Cluster_13, 0.064206
IDP_tfMRI_90th-percentile_BOLD_faces-shapes, Cluster_13, 0.057237
IDP_tfMRI_median_zstat_faces-shapes, Cluster_13, 0.068604
IDP_tfMRI_90th-percentile_zstat_faces-shapes, Cluster_13, 0.061298
IDP_tfMRI_median_BOLD_faces-shapes_amygdala, Cluster_13, 0.059477
IDP_tfMRI_90th-percentile_BOLD_faces-shapes_amygdala, Cluster_13, 0.039955
IDP_tfMRI_median_zstat_faces-shapes_amygdala, Cluster_13, 0.066204
IDP_tfMRI_90th-percentile_zstat_faces-shapes_amygdala, Cluster_13, 0.063723
IDP_dMRI_TBSS_FA_Corticospinal_tract_R, Cluster_13, 0.040053
IDP_dMRI_TBSS_FA_Corticospinal_tract_L, Cluster_13, 0.039785
IDP_dMRI_TBSS_FA_Medial_lemniscus_R, Cluster_13, 0.047980
IDP_dMRI_TBSS_FA_Medial_lemniscus_L, Cluster_13, 0.048342
IDP_dMRI_TBSS_MO_Corticospinal_tract_R, Cluster_13, 0.030290
IDP_dMRI_TBSS_MO_Corticospinal_tract_L, Cluster_13, 0.028711
IDP_dMRI_TBSS_MO_Cerebral_peduncle_R, Cluster_13, 0.036980
IDP_dMRI_TBSS_MO_Cerebral_peduncle_L, Cluster_13, 0.037569
IDP_dMRI_TBSS_L1_Cerebral_peduncle_R, Cluster_13, 0.038198
IDP_dMRI_TBSS_L1_Cerebral_peduncle_L, Cluster_13, 0.040175
IDP_dMRI_ProbtrackX_FA_ml_l, Cluster_13, 0.034966
IDP_dMRI_ProbtrackX_FA_ml_r, Cluster_13, 0.035781
rfMRI connectivity (ICA25 edge 43), Cluster_13, 0.019381
rfMRI connectivity (ICA25 edge 55), Cluster_13, 0.040515
rfMRI connectivity (ICA25 edge 72), Cluster_13, 0.019610
rfMRI connectivity (ICA25 edge 77), Cluster_13, 0.030463
rfMRI connectivity (ICA25 edge 98), Cluster_13, 0.020733
rfMRI connectivity (ICA25 edge 152), Cluster_13, 0.022194
rfMRI connectivity (ICA25 edge 208), Cluster_13, 0.022989
rfMRI connectivity (ICA100 edge 13), Cluster_13, 0.020156
rfMRI connectivity (ICA100 edge 34), Cluster_13, 0.028082
rfMRI connectivity (ICA100 edge 73), Cluster_13, 0.019399
rfMRI connectivity (ICA100 edge 155), Cluster_13, 0.020417
rfMRI connectivity (ICA100 edge 177), Cluster_13, 0.033686
rfMRI connectivity (ICA100 edge 181), Cluster_13, 0.019360
rfMRI connectivity (ICA100 edge 215), Cluster_13, 0.017899
rfMRI connectivity (ICA100 edge 223), Cluster_13, 0.018421
rfMRI connectivity (ICA100 edge 241), Cluster_13, 0.020077
rfMRI connectivity (ICA100 edge 262), Cluster_13, 0.018671
rfMRI connectivity (ICA100 edge 266), Cluster_13, 0.018630
rfMRI connectivity (ICA100 edge 322), Cluster_13, 0.017625
rfMRI connectivity (ICA100 edge 375), Cluster_13, 0.019822
rfMRI connectivity (ICA100 edge 471), Cluster_13, 0.033017
rfMRI connectivity (ICA100 edge 475), Cluster_13, 0.018353
rfMRI connectivity (ICA100 edge 523), Cluster_13, 0.018773
rfMRI connectivity (ICA100 edge 534), Cluster_13, 0.022944
rfMRI connectivity (ICA100 edge 597), Cluster_13, 0.019381
rfMRI connectivity (ICA100 edge 699), Cluster_13, 0.019585
rfMRI connectivity (ICA100 edge 703), Cluster_13, 0.022661
rfMRI connectivity (ICA100 edge 709), Cluster_13, 0.019872
rfMRI connectivity (ICA100 edge 738), Cluster_13, 0.017956
rfMRI connectivity (ICA100 edge 786), Cluster_13, 0.023276
rfMRI connectivity (ICA100 edge 826), Cluster_13, 0.021028
rfMRI connectivity (ICA100 edge 984), Cluster_13, 0.021375
rfMRI connectivity (ICA100 edge 1003), Cluster_13, 0.018133
rfMRI connectivity (ICA100 edge 1073), Cluster_13, 0.020726
rfMRI connectivity (ICA100 edge 1231), Cluster_13, 0.020890
rfMRI connectivity (ICA100 edge 1285), Cluster_13, 0.017498
rfMRI connectivity (ICA100 edge 1345), Cluster_13, 0.017719
rfMRI connectivity (ICA100 edge 1362), Cluster_13, 0.017680
rfMRI connectivity (ICA100 edge 1444), Cluster_13, 0.018662
IDP_dMRI_ProbtrackX_FA_fma, Cluster_14, 0.026384
IDP_dMRI_ProbtrackX_MO_fma, Cluster_14, 0.025175
IDP_dMRI_ProbtrackX_MO_ml_l, Cluster_14, 0.035627
IDP_dMRI_ProbtrackX_MO_ml_r, Cluster_14, 0.034830
IDP_dMRI_ProbtrackX_MO_unc_l, Cluster_14, 0.022063
IDP_dMRI_ProbtrackX_MO_unc_r, Cluster_14, 0.022450
IDP_dMRI_ProbtrackX_L1_ml_l, Cluster_14, 0.035279
IDP_dMRI_ProbtrackX_L1_ml_r, Cluster_14, 0.035821
rfMRI connectivity (ICA25 edge 27), Cluster_14, 0.021524
rfMRI connectivity (ICA25 edge 28), Cluster_14, 0.021447
rfMRI connectivity (ICA25 edge 75), Cluster_14, 0.021267
rfMRI connectivity (ICA25 edge 80), Cluster_14, 0.020077
rfMRI connectivity (ICA25 edge 162), Cluster_14, 0.022476
rfMRI connectivity (ICA25 edge 199), Cluster_14, 0.019470
rfMRI connectivity (ICA100 edge 46), Cluster_14, 0.018121
rfMRI connectivity (ICA100 edge 88), Cluster_14, 0.022622
rfMRI connectivity (ICA100 edge 94), Cluster_14, 0.019038
rfMRI connectivity (ICA100 edge 95), Cluster_14, 0.019527
rfMRI connectivity (ICA100 edge 105), Cluster_14, 0.017917
rfMRI connectivity (ICA100 edge 137), Cluster_14, 0.017935
rfMRI connectivity (ICA100 edge 236), Cluster_14, 0.017812
rfMRI connectivity (ICA100 edge 267), Cluster_14, 0.019522
rfMRI connectivity (ICA100 edge 271), Cluster_14, 0.018909
rfMRI connectivity (ICA100 edge 290), Cluster_14, 0.020314
rfMRI connectivity (ICA100 edge 294), Cluster_14, 0.018480
rfMRI connectivity (ICA100 edge 381), Cluster_14, 0.018386
rfMRI connectivity (ICA100 edge 394), Cluster_14, 0.021459
rfMRI connectivity (ICA100 edge 406), Cluster_14, 0.019999
rfMRI connectivity (ICA100 edge 424), Cluster_14, 0.018737
rfMRI connectivity (ICA100 edge 451), Cluster_14, 0.020254
rfMRI connectivity (ICA100 edge 499), Cluster_14, 0.018008
rfMRI connectivity (ICA100 edge 525), Cluster_14, 0.019414
rfMRI connectivity (ICA100 edge 530), Cluster_14, 0.018598
rfMRI connectivity (ICA100 edge 551), Cluster_14, 0.017891
rfMRI connectivity (ICA100 edge 574), Cluster_14, 0.017928
rfMRI connectivity (ICA100 edge 579), Cluster_14, 0.019333
rfMRI connectivity (ICA100 edge 582), Cluster_14, 0.017937
rfMRI connectivity (ICA100 edge 723), Cluster_14, 0.018569
rfMRI connectivity (ICA100 edge 735), Cluster_14, 0.018450
rfMRI connectivity (ICA100 edge 791), Cluster_14, 0.018166
rfMRI connectivity (ICA100 edge 796), Cluster_14, 0.020295
rfMRI connectivity (ICA100 edge 833), Cluster_14, 0.018300
rfMRI connectivity (ICA100 edge 841), Cluster_14, 0.018069
rfMRI connectivity (ICA100 edge 917), Cluster_14, 0.019425
rfMRI connectivity (ICA100 edge 1084), Cluster_14, 0.018499
rfMRI connectivity (ICA100 edge 1110), Cluster_14, 0.018586
rfMRI connectivity (ICA100 edge 1144), Cluster_14, 0.019516
rfMRI connectivity (ICA100 edge 1179), Cluster_14, 0.018158
rfMRI connectivity (ICA100 edge 1180), Cluster_14, 0.018102
rfMRI connectivity (ICA100 edge 1278), Cluster_14, 0.019028
rfMRI connectivity (ICA100 edge 1279), Cluster_14, 0.018947
rfMRI connectivity (ICA100 edge 1280), Cluster_14, 0.017840
rfMRI connectivity (ICA100 edge 1321), Cluster_14, 0.017970
rfMRI connectivity (ICA100 edge 1360), Cluster_14, 0.017779
rfMRI connectivity (ICA100 edge 1381), Cluster_14, 0.018473
rfMRI connectivity (ICA100 edge 1382), Cluster_14, 0.018585
rfMRI connectivity (ICA100 edge 1407), Cluster_14, 0.017943
rfMRI connectivity (ICA100 edge 1426), Cluster_14, 0.018006
IDP_dMRI_TBSS_OD_Posterior_thalamic_radiation_R, Cluster_15, 0.051662
IDP_dMRI_TBSS_OD_Posterior_thalamic_radiation_L, Cluster_15, 0.053793
IDP_dMRI_TBSS_OD_Sagittal_stratum_R, Cluster_15, 0.052847
IDP_dMRI_TBSS_OD_Sagittal_stratum_L, Cluster_15, 0.046599
IDP_dMRI_TBSS_OD_External_capsule_R, Cluster_15, 0.057527
IDP_dMRI_TBSS_OD_External_capsule_L, Cluster_15, 0.057293
IDP_dMRI_TBSS_OD_Cingulum_hippocampus_R, Cluster_15, 0.052365
IDP_dMRI_TBSS_OD_Cingulum_hippocampus_L, Cluster_15, 0.052663
IDP_dMRI_TBSS_OD_Fornix_cres+Stria_terminalis_R, Cluster_15, 0.047499
IDP_dMRI_TBSS_OD_Fornix_cres+Stria_terminalis_L, Cluster_15, 0.048867
IDP_dMRI_ProbtrackX_OD_cgh_l, Cluster_15, 0.047165
IDP_dMRI_ProbtrackX_OD_cgh_r, Cluster_15, 0.047270
IDP_dMRI_ProbtrackX_OD_ifo_l, Cluster_15, 0.068697
IDP_dMRI_ProbtrackX_OD_ifo_r, Cluster_15, 0.068782
IDP_dMRI_ProbtrackX_OD_ilf_l, Cluster_15, 0.070863
IDP_dMRI_ProbtrackX_OD_ilf_r, Cluster_15, 0.079276
IDP_dMRI_ProbtrackX_OD_ptr_l, Cluster_15, 0.064913
IDP_dMRI_ProbtrackX_OD_ptr_r, Cluster_15, 0.061847
IDP_dMRI_ProbtrackX_OD_unc_l, Cluster_15, 0.052864
IDP_dMRI_ProbtrackX_OD_unc_r, Cluster_15, 0.056899
rfMRI connectivity (ICA25 edge 37), Cluster_15, 0.020682
rfMRI connectivity (ICA25 edge 41), Cluster_15, 0.020777
rfMRI connectivity (ICA25 edge 61), Cluster_15, 0.021032
rfMRI connectivity (ICA25 edge 114), Cluster_15, 0.020566
rfMRI connectivity (ICA25 edge 178), Cluster_15, 0.024473
rfMRI connectivity (ICA100 edge 18), Cluster_15, 0.018972
rfMRI connectivity (ICA100 edge 69), Cluster_15, 0.019287
rfMRI connectivity (ICA100 edge 135), Cluster_15, 0.020826
rfMRI connectivity (ICA100 edge 163), Cluster_15, 0.024561
rfMRI connectivity (ICA100 edge 188), Cluster_15, 0.020190
rfMRI connectivity (ICA100 edge 193), Cluster_15, 0.019457
rfMRI connectivity (ICA100 edge 246), Cluster_15, 0.019726
rfMRI connectivity (ICA100 edge 309), Cluster_15, 0.019616
rfMRI connectivity (ICA100 edge 320), Cluster_15, 0.021116
rfMRI connectivity (ICA100 edge 351), Cluster_15, 0.019879
rfMRI connectivity (ICA100 edge 377), Cluster_15, 0.019636
rfMRI connectivity (ICA100 edge 393), Cluster_15, 0.020266
rfMRI connectivity (ICA100 edge 431), Cluster_15, 0.020439
rfMRI connectivity (ICA100 edge 482), Cluster_15, 0.019369
rfMRI connectivity (ICA100 edge 640), Cluster_15, 0.019339
rfMRI connectivity (ICA100 edge 760), Cluster_15, 0.022465
rfMRI connectivity (ICA100 edge 770), Cluster_15, 0.019847
rfMRI connectivity (ICA100 edge 878), Cluster_15, 0.019684
rfMRI connectivity (ICA100 edge 884), Cluster_15, 0.019298
rfMRI connectivity (ICA100 edge 933), Cluster_15, 0.019886
rfMRI connectivity (ICA100 edge 1048), Cluster_15, 0.020824
rfMRI connectivity (ICA100 edge 1056), Cluster_15, 0.020440
rfMRI connectivity (ICA100 edge 1196), Cluster_15, 0.019382
rfMRI connectivity (ICA100 edge 1208), Cluster_15, 0.019219
rfMRI connectivity (ICA100 edge 1290), Cluster_15, 0.019326
rfMRI connectivity (ICA100 edge 1315), Cluster_15, 0.019040
rfMRI connectivity (ICA100 edge 1379), Cluster_15, 0.018852
rfMRI connectivity (ICA100 edge 1397), Cluster_15, 0.019219
rfMRI connectivity (ICA100 edge 1414), Cluster_15, 0.019253
IDP_SWI_T2star_left_hippocampus, Cluster_16, 0.039098
IDP_SWI_T2star_right_hippocampus, Cluster_16, 0.039785
IDP_SWI_T2star_left_amygdala, Cluster_16, 0.038838
IDP_SWI_T2star_right_amygdala, Cluster_16, 0.039266
IDP_SWI_T2star_left_accumbens, Cluster_16, 0.027803
IDP_SWI_T2star_right_accumbens, Cluster_16, 0.027832
IDP_dMRI_TBSS_FA_Pontine_crossing_tract, Cluster_16, 0.023217
IDP_dMRI_TBSS_MO_Pontine_crossing_tract, Cluster_16, 0.021469
rfMRI connectivity (ICA25 edge 85), Cluster_16, 0.022449
rfMRI connectivity (ICA25 edge 88), Cluster_16, 0.021700
rfMRI connectivity (ICA25 edge 210), Cluster_16, 0.020443
rfMRI connectivity (ICA100 edge 41), Cluster_16, 0.018966
rfMRI connectivity (ICA100 edge 43), Cluster_16, 0.021801
rfMRI connectivity (ICA100 edge 49), Cluster_16, 0.017989
rfMRI connectivity (ICA100 edge 77), Cluster_16, 0.018510
rfMRI connectivity (ICA100 edge 176), Cluster_16, 0.017971
rfMRI connectivity (ICA100 edge 178), Cluster_16, 0.019975
rfMRI connectivity (ICA100 edge 186), Cluster_16, 0.018951
rfMRI connectivity (ICA100 edge 201), Cluster_16, 0.019520
rfMRI connectivity (ICA100 edge 459), Cluster_16, 0.018314
rfMRI connectivity (ICA100 edge 460), Cluster_16, 0.017969
rfMRI connectivity (ICA100 edge 472), Cluster_16, 0.018561
rfMRI connectivity (ICA100 edge 490), Cluster_16, 0.017952
rfMRI connectivity (ICA100 edge 515), Cluster_16, 0.020504
rfMRI connectivity (ICA100 edge 541), Cluster_16, 0.018407
rfMRI connectivity (ICA100 edge 549), Cluster_16, 0.018405
rfMRI connectivity (ICA100 edge 572), Cluster_16, 0.017856
rfMRI connectivity (ICA100 edge 628), Cluster_16, 0.019605
rfMRI connectivity (ICA100 edge 707), Cluster_16, 0.018528
rfMRI connectivity (ICA100 edge 716), Cluster_16, 0.019241
rfMRI connectivity (ICA100 edge 724), Cluster_16, 0.018963
rfMRI connectivity (ICA100 edge 761), Cluster_16, 0.017913
rfMRI connectivity (ICA100 edge 787), Cluster_16, 0.018232
rfMRI connectivity (ICA100 edge 797), Cluster_16, 0.018345
rfMRI connectivity (ICA100 edge 817), Cluster_16, 0.018691
rfMRI connectivity (ICA100 edge 836), Cluster_16, 0.018661
rfMRI connectivity (ICA100 edge 886), Cluster_16, 0.018208
rfMRI connectivity (ICA100 edge 935), Cluster_16, 0.017943
rfMRI connectivity (ICA100 edge 944), Cluster_16, 0.018734
rfMRI connectivity (ICA100 edge 946), Cluster_16, 0.018476
rfMRI connectivity (ICA100 edge 947), Cluster_16, 0.017910
rfMRI connectivity (ICA100 edge 1004), Cluster_16, 0.017815
rfMRI connectivity (ICA100 edge 1036), Cluster_16, 0.017872
rfMRI connectivity (ICA100 edge 1088), Cluster_16, 0.018465
rfMRI connectivity (ICA100 edge 1203), Cluster_16, 0.017859
rfMRI connectivity (ICA100 edge 1214), Cluster_16, 0.017887
rfMRI connectivity (ICA100 edge 1252), Cluster_16, 0.018040
rfMRI connectivity (ICA100 edge 1263), Cluster_16, 0.017942
rfMRI connectivity (ICA100 edge 1277), Cluster_16, 0.018089
rfMRI connectivity (ICA100 edge 1283), Cluster_16, 0.017774
rfMRI connectivity (ICA100 edge 1289), Cluster_16, 0.017993
rfMRI connectivity (ICA100 edge 1297), Cluster_16, 0.017966
rfMRI connectivity (ICA100 edge 1314), Cluster_16, 0.017825
rfMRI connectivity (ICA100 edge 1394), Cluster_16, 0.018268
rfMRI connectivity (ICA100 edge 1430), Cluster_16, 0.017843
rfMRI connectivity (ICA100 edge 1445), Cluster_16, 0.017877
rfMRI connectivity (ICA100 edge 1472), Cluster_16, 0.018114
rfMRI connectivity (ICA100 edge 1479), Cluster_16, 0.018334
IDP_dMRI_TBSS_MD_Posterior_corona_radiata_R, Cluster_17, 0.213325
IDP_dMRI_TBSS_MD_Posterior_corona_radiata_L, Cluster_17, 0.215633
IDP_dMRI_TBSS_L1_Retrolenticular_part_of_internal_capsule_R, Cluster_17, 0.106254
IDP_dMRI_TBSS_L1_Retrolenticular_part_of_internal_capsule_L, Cluster_17, 0.100324
IDP_dMRI_TBSS_L1_Superior_corona_radiata_R, Cluster_17, 0.133272
IDP_dMRI_TBSS_L1_Superior_corona_radiata_L, Cluster_17, 0.141933
IDP_dMRI_TBSS_L1_Posterior_corona_radiata_R, Cluster_17, 0.178575
IDP_dMRI_TBSS_L1_Posterior_corona_radiata_L, Cluster_17, 0.181738
IDP_dMRI_TBSS_L1_Posterior_thalamic_radiation_R, Cluster_17, 0.094745
IDP_dMRI_TBSS_L1_Posterior_thalamic_radiation_L, Cluster_17, 0.104505
IDP_dMRI_TBSS_L1_Sagittal_stratum_R, Cluster_17, 0.096835
IDP_dMRI_TBSS_L1_Sagittal_stratum_L, Cluster_17, 0.093378
IDP_dMRI_TBSS_L1_Cingulum_hippocampus_R, Cluster_17, 0.039695
IDP_dMRI_TBSS_L1_Cingulum_hippocampus_L, Cluster_17, 0.033643
IDP_dMRI_TBSS_L1_Fornix_cres+Stria_terminalis_R, Cluster_17, 0.058740
IDP_dMRI_TBSS_L1_Fornix_cres+Stria_terminalis_L, Cluster_17, 0.047061
IDP_dMRI_TBSS_L1_Superior_longitudinal_fasciculus_R, Cluster_17, 0.151327
IDP_dMRI_TBSS_L1_Superior_longitudinal_fasciculus_L, Cluster_17, 0.151369
IDP_dMRI_TBSS_L3_Posterior_corona_radiata_R, Cluster_17, 0.203737
IDP_dMRI_TBSS_L3_Posterior_corona_radiata_L, Cluster_17, 0.204949
IDP_dMRI_ProbtrackX_MD_atr_l, Cluster_17, 0.260770
IDP_dMRI_ProbtrackX_MD_atr_r, Cluster_17, 0.260327
IDP_dMRI_ProbtrackX_MD_ifo_l, Cluster_17, 0.285690
IDP_dMRI_ProbtrackX_MD_ifo_r, Cluster_17, 0.291579
IDP_dMRI_ProbtrackX_MD_ilf_l, Cluster_17, 0.268665
IDP_dMRI_ProbtrackX_MD_ilf_r, Cluster_17, 0.286248
IDP_dMRI_ProbtrackX_MD_ptr_l, Cluster_17, 0.238380
IDP_dMRI_ProbtrackX_MD_ptr_r, Cluster_17, 0.243717
IDP_dMRI_ProbtrackX_MD_slf_l, Cluster_17, 0.285881
IDP_dMRI_ProbtrackX_MD_slf_r, Cluster_17, 0.275345
IDP_dMRI_ProbtrackX_L1_atr_l, Cluster_17, 0.235094
IDP_dMRI_ProbtrackX_L1_atr_r, Cluster_17, 0.231979
IDP_dMRI_ProbtrackX_L1_cst_l, Cluster_17, 0.117592
IDP_dMRI_ProbtrackX_L1_cst_r, Cluster_17, 0.120955
IDP_dMRI_ProbtrackX_L1_ifo_l, Cluster_17, 0.223574
IDP_dMRI_ProbtrackX_L1_ifo_r, Cluster_17, 0.231582
IDP_dMRI_ProbtrackX_L1_ilf_l, Cluster_17, 0.226272
IDP_dMRI_ProbtrackX_L1_ilf_r, Cluster_17, 0.240632
IDP_dMRI_ProbtrackX_L1_ptr_l, Cluster_17, 0.203413
IDP_dMRI_ProbtrackX_L1_ptr_r, Cluster_17, 0.210071
IDP_dMRI_ProbtrackX_L1_slf_l, Cluster_17, 0.245250
IDP_dMRI_ProbtrackX_L1_slf_r, Cluster_17, 0.240209
IDP_dMRI_ProbtrackX_L1_str_l, Cluster_17, 0.206402
IDP_dMRI_ProbtrackX_L1_str_r, Cluster_17, 0.199167
IDP_dMRI_ProbtrackX_L2_atr_l, Cluster_17, 0.249553
IDP_dMRI_ProbtrackX_L2_atr_r, Cluster_17, 0.251213
IDP_dMRI_ProbtrackX_L2_ifo_l, Cluster_17, 0.255914
IDP_dMRI_ProbtrackX_L2_ifo_r, Cluster_17, 0.271214
IDP_dMRI_ProbtrackX_L2_ilf_l, Cluster_17, 0.241767
IDP_dMRI_ProbtrackX_L2_ilf_r, Cluster_17, 0.260861
IDP_dMRI_ProbtrackX_L2_ptr_l, Cluster_17, 0.216114
IDP_dMRI_ProbtrackX_L2_ptr_r, Cluster_17, 0.222288
IDP_dMRI_ProbtrackX_L2_slf_l, Cluster_17, 0.255315
IDP_dMRI_ProbtrackX_L2_slf_r, Cluster_17, 0.248025
